00-07-0266-46,01-639,ciudad capital,zona 7,colegio blaise pascal,"35 avenida 25-02, colonia las margaritas zona 7",39948089,ludvin ricardo urrutia lorenti,oscar alfonso avila francia,privado,urbana,monolingue,doble,semipresencial,guatemala occidente
00-07-0267-46,01-639,ciudad capital,zona 7,colegio blaise pascal,"35 avenida 25-02, colonia las margaritas zona 7",39948089,ludvin ricardo urrutia lorenti,oscar alfonso avila francia,privado,urbana,monolingue,sin jornada,semipresencial (dos días a la semana),guatemala occidente
00-07-0269-46,01-639,ciudad capital,zona 7,"centro de educacion extraescolar ceex ""el roi""","38 calle ""e"" 34-10 zona 7, colonia el amparo",46810615,ludvin ricardo urrutia lorenti,wagner roberto martínez fernandez,privado,urbana,monolingue,doble,semipresencial,guatemala occidente
00-07-0272-46,01-639,ciudad capital,zona 7,liceo técnico de ciencia y tecnología,31 avenida c 11-74 zona 7 colonia centroamérica,5899624,ludvin ricardo urrutia lorenti,juan luis jocón uyú,privado,urbana,monolingue,sin jornada,semipresencial (dos días a la semana),guatemala occidente
00-07-0273-46,01-639,ciudad capital,zona 7,liceo técnico de ciencia y tecnología,31 avenida c 11-74 zona 7 colonia centroamérica,58996240,ludvin ricardo urrutia lorenti,juan luis jocón uyú,privado,urbana,monolingue,doble,semipresencial,guatemala occidente
00-07-0651-46,01-620,ciudad capital,zona 7,escuela nacional de ciencias comerciales no.2,"calzada san juan 32-50 zona 7 guatemala, guatemala",24397960,ronald mauricio morales vivar,margoth leticia esturban herrarte de lopez,oficial,urbana,monolingue,vespertina,diario(regular),guatemala occidente
00-07-0654-46,01-409,ciudad capital,zona 7,escuela nac. de ciencias comerciales noct. adsc. al ineb miguel garcia granados,"avenida moctezuma 31-02 colonia bethania, zona 7",50166164,idalia del rosario lopez sandoval de paiz,hugo leonel aquino abrego,oficial,urbana,monolingue,nocturna,diario(regular),guatemala occidente
00-07-0656-46,01-617,ciudad capital,zona 7,"instituto particular mixto ""miguel ángel asturias""","4a. avenida 0-28 zona 7 colonia landivar guatemala, guatemala",24408842,maria del rosario vargas sandoval,irma yolanda rosales salazar,privado,urbana,monolingue,matutina,diario(regular),guatemala occidente
00-07-0660-46,01-409,ciudad capital,zona 7,instituto mixto privado el maestro amigo,calzada roosevelt 2-34,24751249,idalia del rosario lopez sandoval de paiz,sergio mejía aguilar,privado,urbana,monolingue,doble,fin de semana,guatemala occidente
00-07-2501-46,01-619,ciudad capital,zona 7,colegio de informática imb-pc no.1,calzada san juan 31-97 y 32 avenida 4-04 zona 7 guatemala,23025400,juan waldemar cabrera mendez,carlos alfredo de león alb,privado,urbana,monolingue,matutina,diario(regular),guatemala occidente
00-07-2972-46,01-619,ciudad capital,zona 7,centro educativo tecnico laboral kinal,6a. avenida 13-54 col. landivar zona 7 guatemala,46018773,juan waldemar cabrera mendez,francisco antonio morales rodas,privado,urbana,monolingue,matutina,diario(regular),guatemala occidente
00-07-2977-46,01-619,ciudad capital,zona 7,liceo de computacion c.s.s,calzada san juan 38-83 colonia el rodeo,24314311,juan waldemar cabrera mendez,sandra patricia raxón max,privado,urbana,monolingue,matutina,diario(regular),guatemala occidente
00-07-7201-46,01-619,ciudad capital,zona 7,centro de estudios turisticos y financieros continental,37 avenida 2-24 colonia el rodeo,56328236,juan waldemar cabrera mendez,manuel antonio melgar hernandez,privado,urbana,monolingue,matutina,diario(regular),guatemala occidente
00-07-7212-46,01-409,ciudad capital,zona 7,colegio de informatica imb-pc #1,calzada san juan y 32 avenida 31-97 y 4-04 zona 7,23025400,idalia del rosario lopez sandoval de paiz,carlos alfredo de león alb,privado,urbana,monolingue,doble,fin de semana,guatemala occidente
00-07-7646-46,01-602,ciudad capital,zona 7,"liceo mixto tecnico en computación ""senda 2000""",calzada san juan 13-73 zona 7,24401029,idalia del rosario lopez sandoval de paiz,benedicto hernández aguilar,privado,urbana,monolingue,doble,fin de semana,guatemala occidente
00-07-7649-46,01-619,ciudad capital,zona 7,"liceo mixto tecnico en computacion senda 2,000",calzada san juan 12-73,24401029,juan waldemar cabrera mendez,benedicto hernández aguilar,privado,urbana,monolingue,matutina,diario(regular),guatemala occidente
00-07-7832-46,01-619,ciudad capital,zona 7,colegio en informatica imb-pc n0.1,"calzada san juan y 32 av. 4-04, colonia centro america",22791317,juan waldemar cabrera mendez,carlos alfredo de león alb,privado,urbana,monolingue,vespertina,diario(regular),guatemala occidente
00-07-8222-46,01-617,ciudad capital,zona 7,colegio monte carmelo,2a. calle 32-41 zona 7 guatemala,24346629,maria del rosario vargas sandoval,ana beatriz girón salan,privado,urbana,monolingue,matutina,diario(regular),guatemala occidente
00-07-8335-46,01-409,ciudad capital,zona 7,liceo mixto tecnico en computacion senda 2000,calzada san juan 12-73,24401029,idalia del rosario lopez sandoval de paiz,benedicto hernández aguilar,privado,urbana,monolingue,vespertina,fin de semana,guatemala occidente
00-07-8388-46,01-602,ciudad capital,zona 7,colegio de informatica imb-pc no. 1,"calzada san juan y 32 avenida 31-97, 31-99 y 4-04 zona 7 guatemala",23025400,idalia del rosario lopez sandoval de paiz,carlos alfredo de león alb,privado,urbana,monolingue,doble,fin de semana,guatemala occidente
00-07-8492-46,01-409,ciudad capital,zona 7,colegio interamericano de informatica,3a. calle 2-28 colonia landivar,24723115,idalia del rosario lopez sandoval de paiz,carmen lizeth raxón cuc,privado,urbana,monolingue,doble,fin de semana,guatemala occidente
00-07-8493-46,01-409,ciudad capital,zona 7,colegio interamericano de informatica,3a. calle 2-28 colonia landivar,24716293,idalia del rosario lopez sandoval de paiz,carmen lizeth raxón cuc,privado,urbana,monolingue,doble,fin de semana,guatemala occidente
00-07-8516-46,01-617,ciudad capital,zona 7,liceo mixto en computacion rotterdam,"31 avenida 14-12, colonia ciudad de plata ii zona 7 guatemala",24738493,maria del rosario vargas sandoval,maría del carmen lópez benavente,privado,urbana,monolingue,matutina,diario(regular),guatemala occidente
00-07-8591-46,01-603,ciudad capital,zona 7,centro educativo los sauces,31 ave. 14-26 colonia ciudad de plata ii,24738983,rosa albelia ardon de motta,agustín sención alvarado,privado,urbana,monolingue,matutina,diario(regular),guatemala occidente
00-07-8595-46,01-623,ciudad capital,zona 7,centro educativo los sauces,31 ave. 14-26 colonia ciudad de plata ii,24738983,federico estuardo irungaray samayoa,agustín sención alvarado,privado,urbana,monolingue,doble,fin de semana,guatemala occidente
00-07-8718-46,01-617,ciudad capital,zona 7,colegio mesoamericano,6a calle a 10-38 colonia quinta samayoa guatemala,24718515,maria del rosario vargas sandoval,delia del carmen martínez posadas,privado,urbana,monolingue,matutina,diario(regular),guatemala occidente
00-07-8805-46,01-619,ciudad capital,zona 7,colegio mixto duruelo,"38 calle ""c"" final colonia el amparo i",24316649,juan waldemar cabrera mendez,maria del carmen gonzález gonzález,privado,urbana,monolingue,vespertina,diario(regular),guatemala occidente
00-07-9009-46,01-619,ciudad capital,zona 7,colegio mixto maría de fátima,"37 avenida 2-64, colonia el rodeo",24393133,juan waldemar cabrera mendez,ana maría turcios osorio,privado,urbana,monolingue,matutina,diario(regular),guatemala occidente
00-07-9092-46,01-617,ciudad capital,zona 7,liceo de ciencia y tecnología,"calzada san juan 37-78, colonia el rodeo",24321644,maria del rosario vargas sandoval,vilma isabel orozco lópez,privado,urbana,monolingue,matutina,diario(regular),guatemala occidente
00-07-9094-46,01-617,ciudad capital,zona 7,liceo de ciencia y tecnología,"calzada san juan 37-78, colonia el rodeo",24321644,maria del rosario vargas sandoval,vilma isabel orozco lópez,privado,urbana,monolingue,doble,fin de semana,guatemala occidente
00-07-9200-46,01-409,ciudad capital,zona 7,instituto privado mixto san juan,calzada san juan 31-47,59515512,idalia del rosario lopez sandoval de paiz,juan waldemar cabrera mendez,privado,urbana,monolingue,doble,fin de semana,guatemala occidente
00-07-9257-46,01-619,ciudad capital,zona 7,centro educativo tecnico laboral kinal,6a. 13-54 colonia landivar zona 7 guatemala,46018773,juan waldemar cabrera mendez,francisco antonio morales rodas,privado,urbana,monolingue,vespertina,diario(regular),guatemala occidente
00-07-9260-46,01-619,ciudad capital,zona 7,instituto tecnologico en electronica y dibujo,calzada san juan 31-47,24392574,juan waldemar cabrera mendez,oscar alfredo herrera juarez,privado,urbana,monolingue,matutina,diario(regular),guatemala occidente
00-07-9261-46,01-619,ciudad capital,zona 7,instituto tecnologico en electronica y dibujo,calzada san juan 31-47,24392574,juan waldemar cabrera mendez,oscar alfredo herrera juarez,privado,urbana,monolingue,vespertina,diario(regular),guatemala occidente
00-07-9263-46,01-623,ciudad capital,zona 7,colegio bilingue de computacion c. b. c.,38 avenida 4-55 colonia la floresta,24312167,federico estuardo irungaray samayoa,delia ramírez farfán,privado,urbana,monolingue,vespertina,fin de semana,guatemala occidente
00-07-9299-46,01-623,ciudad capital,zona 7,"""liceo cristiano verdad"" l.c.v.","13 avenida 4-03, colonia quinta samayoa",48467509,federico estuardo irungaray samayoa,marta azucena paz quiñonez,privado,urbana,monolingue,matutina,diario(regular),guatemala occidente
00-07-9341-46,01-617,ciudad capital,zona 7,colegio guatemalteco de informatica,31 calle 12-67 colonia bethania zona 7,24319830,maria del rosario vargas sandoval,zoila maritza noriega méndez,privado,urbana,monolingue,matutina,diario(regular),guatemala occidente
00-07-9342-46,01-409,ciudad capital,zona 7,colegio guatemalteco de informatica,"31 calle 12-67, colonia bethania zona 7",24319830,idalia del rosario lopez sandoval de paiz,zoila maritza noriega méndez,privado,urbana,monolingue,doble,fin de semana,guatemala occidente
00-07-9402-46,01-409,ciudad capital,zona 7,"instituto privado mixto ""san juan""",calzada san juan 31-47,59515512,idalia del rosario lopez sandoval de paiz,juan waldemar cabrera mendez,privado,urbana,monolingue,doble,fin de semana,guatemala occidente
00-07-9406-46,01-602,ciudad capital,zona 7,liceo de computación c.s.s zona 7,calzada san juan 38-83 colonia el rodeo,24314311,idalia del rosario lopez sandoval de paiz,sandra patricia raxón max,privado,urbana,monolingue,doble,fin de semana,guatemala occidente
00-07-9543-46,01-617,ciudad capital,zona 7,liceo cristiano de formación empresarial,calzada san juan 32-83,24339685,maria del rosario vargas sandoval,licda. lilia adriana lemus galán,privado,urbana,monolingue,matutina,diario(regular),guatemala occidente
00-07-9545-46,01-409,ciudad capital,zona 7,liceo de ciencia y tecnologia,calzada san juan 37-78 colonia el rodeo,24321644,idalia del rosario lopez sandoval de paiz,vilma isabel orozco lópez,privado,urbana,monolingue,doble,fin de semana,guatemala occidente
00-07-9749-46,01-409,ciudad capital,zona 7,colegio panamericano no. 4,37 avenida 3-88 zona 7 guatemala,24374265,idalia del rosario lopez sandoval de paiz,sonia leticia machuca rodriguez,privado,urbana,monolingue,doble,fin de semana,guatemala occidente
00-07-9785-46,01-619,ciudad capital,zona 7,instituto tecnologico en electronica y dibujo,calzada san juan 31-47,24392574,juan waldemar cabrera mendez,oscar alfredo herrera juarez,privado,urbana,monolingue,doble,diario(regular),guatemala occidente
00-08-0011-46,01-620,ciudad capital,zona 8,colegio evangélico mixto el calvario,32 calle 2-26 zona 8,22468090,ronald mauricio morales vivar,adriana isabel signor de león,privado,urbana,monolingue,sin jornada,semipresencial (un día a la semana),guatemala occidente
00-08-0677-46,01-401,ciudad capital,zona 8,escuela nacional de ciencias comerciales no.5,2a. avenida 38-91,24751605,ixmucane aldana villavicencio,nahela selene pivaral galindo,oficial,urbana,monolingue,vespertina,diario(regular),guatemala occidente
00-08-2517-46,01-401,ciudad capital,zona 8,liceo cristiano juventud,27 calle a 7-24,24711165,ixmucane aldana villavicencio,carlos daniel figueroa contreras,privado,urbana,monolingue,matutina,diario(regular),guatemala occidente
00-08-4452-46,01-401,ciudad capital,zona 8,colegio evangelico mixto el calvario,33 calle 2-26,24468090,ixmucane aldana villavicencio,adriana isabel signor de león,privado,urbana,monolingue,matutina,diario(regular),guatemala occidente
00-09-0002-46,01-505,ciudad capital,zona 9,colegio valverde no. 3,avenida reforma 7-40,22093200,maria teresa milian aviles,sandra elizabeth guerra barrientos,privado,urbana,monolingue,matutina,diario(regular),guatemala oriente
00-09-0004-46,01-505,ciudad capital,zona 9,colegio valverde no. 3,"8a calle, 7-48",22093200,maria teresa milian aviles,gloria isabel gómez,privado,urbana,monolingue,matutina,diario(regular),guatemala oriente
00-09-0007-46,01-313,ciudad capital,zona 9,centro educativo el valle,11 calle 7-35,23608220,erick guillermo sanchez martinez,evelyn elizabet calderón martínez,privado,urbana,monolingue,matutina,diario(regular),guatemala oriente
00-09-0009-46,01-505,ciudad capital,zona 9,colegio educativo americano,5a. avenida 13-18,23612765,maria teresa milian aviles,jorge mario bocaletti gutiérrez,privado,urbana,monolingue,matutina,diario(regular),guatemala oriente
00-09-0015-46,01-405,ciudad capital,zona 9,escuela de estudios penitenciarios,"5a. avenida ""a"" 13-28",22463777,blanca sarai gutierrez pineda,maileen zucely marín linares,oficial,urbana,monolingue,doble,fin de semana,guatemala oriente
00-09-0016-46,01-646,ciudad capital,zona 9,programa nacional de educación alternativa -pronea-,6ta. calle 2-21 zona 9,22345938,griselda liseth franco gutierrez,lilian maribel garcía mérida,oficial,sin especificar,monolingue,doble,a distancia,guatemala oriente
00-09-0019-46,01-503,ciudad capital,zona 9,instituto tecnológico suizo guatemalteco,2da avenida 9-03 zona 9 guatemala,22999696,nancy carolina navas gonzález,temporal titulos,privado,urbana,monolingue,matutina,diario(regular),guatemala oriente
00-09-0021-46,01-405,ciudad capital,zona 9,colegio tec-futuro,"avenida reforma 01-90 apartamento 1102, nivel 11 edificio masval",45151685,blanca sarai gutierrez pineda,rosidalia marmita orozco orozco,privado,urbana,monolingue,sin jornada,a distancia,guatemala oriente
00-09-0023-46,01-505,ciudad capital,zona 9,colegio valverde no. 3,"8va. calle, 7-48",22093200,maria teresa milian aviles,sandra elizabeth guerra barrientos,privado,urbana,monolingue,doble,diario(regular),guatemala oriente
00-09-0026-46,01-637,ciudad capital,zona 9,"centro de educación extraescolar -ceex- ""casa joven""","5a. avenida 12-31, edificio el cortez, sexto nivel oficina 605",54293338,josue vinicio romero reyes,vilma lisset camaja canto,privado,urbana,monolingue,doble,diario(regular),guatemala oriente
00-09-0693-46,01-505,ciudad capital,zona 9,"instituto "" maria auxiliadora """,5a ave. 6-12,23310985,maria teresa milian aviles,maría andree barillas hernandez,privado,urbana,monolingue,matutina,diario(regular),guatemala oriente
00-09-0762-46,01-505,ciudad capital,zona 9,colegio gibbs,7a ave 3-50,23618725,maria teresa milian aviles,lilia patricia estrada contreras,privado,urbana,monolingue,matutina,diario(regular),guatemala oriente
00-09-7177-46,01-505,ciudad capital,zona 9,"royalty escuela internacional de viajes, turismo y comercio",5a. avenida 10-30,52028094,maria teresa milian aviles,mayra elizabeth lópez de león,privado,urbana,monolingue,matutina,diario(regular),guatemala oriente
00-09-7223-46,01-505,ciudad capital,zona 9,liceo preuniversitario de computacion,7a. avenida 10-38,23109350,maria teresa milian aviles,marco tulio vargas alvarado,privado,urbana,monolingue,vespertina,diario(regular),guatemala oriente
00-09-7225-46,01-505,ciudad capital,zona 9,liceo preuniversitario de computacion,7a. avenida 10-38,23109350,maria teresa milian aviles,marco tulio vargas alvarado,privado,urbana,monolingue,matutina,diario(regular),guatemala oriente
00-09-7724-46,01-405,ciudad capital,zona 9,liceo preuniversitario de computacion,7a. avenida 10-38,23109350,blanca sarai gutierrez pineda,marco tulio vargas alvarado,privado,urbana,monolingue,doble,fin de semana,guatemala oriente
00-09-8893-46,01-505,ciudad capital,zona 9,liceo juvenil guatemalteco,6a. calle 3-45,23322023,maria teresa milian aviles,isabel yolanda méndez girón,privado,urbana,monolingue,matutina,diario(regular),guatemala oriente
00-10-0007-46,01-503,ciudad capital,zona 10,colegio centro de estudios americano,6a. avenida 0-18,23316922,nancy carolina navas gonzález,josé francisco ballesteros guzmán,privado,urbana,monolingue,matutina,diario(regular),guatemala oriente
00-10-0015-46,01-503,ciudad capital,zona 10,colegio la academia,13 calle 6-91,23323279,nancy carolina navas gonzález,marilyn tatiana salguero roldan,privado,urbana,monolingue,matutina,diario(regular),guatemala oriente
00-10-0026-46,01-405,ciudad capital,zona 10,instituto privado mixto ocupacional experimental campero,1a. avenida 9-23,22699550,blanca sarai gutierrez pineda,annabella cordón campos,privado,urbana,monolingue,matutina,diario(regular),guatemala oriente
00-10-0038-46,01-503,ciudad capital,zona 10,colegio altamira,13 calle 6-24 zona 10 ciudad de guatemala,59464229,nancy carolina navas gonzález,alba maricela jor portillo,privado,urbana,monolingue,matutina,diario(regular),guatemala oriente
00-10-0041-46,01-405,ciudad capital,zona 10,instituto privado mixto ocupacional experimental campero,1a. avenida 9-23,22699550,blanca sarai gutierrez pineda,annabella cordón campos,privado,urbana,monolingue,sin jornada,semipresencial (dos días a la semana),guatemala oriente
00-10-0046-46,01-503,ciudad capital,zona 10,han al internacional,15 calle 3-16,23140101,nancy carolina navas gonzález,brenda ligia zimeri girón,privado,urbana,monolingue,matutina,diario(regular),guatemala oriente
00-10-0048-46,01-405,ciudad capital,zona 10,colegio vanguardia global,13 calle 6-91,41224636,blanca sarai gutierrez pineda,márilyn tatiana salguero roldán,privado,urbana,monolingue,sin jornada,a distancia,guatemala oriente
00-10-0764-46,01-503,ciudad capital,zona 10,colegio la asuncion,"7a avenida 11-55, interior finca las margaritas",23889500,nancy carolina navas gonzález,lilian elizeth gómez aquino,privado,urbana,monolingue,matutina,diario(regular),guatemala oriente
00-10-0775-46,01-501,ciudad capital,zona 10,montano college,6a ave. 11-39,23261515,julio jacobo gil urbina,mario roman aguilar burgos,privado,urbana,monolingue,matutina,diario(regular),guatemala oriente
00-10-3062-46,01-501,ciudad capital,zona 10,colegio ciudad vieja,9a calle 5-49,23314462,julio jacobo gil urbina,maría raquel jiménez estrada,privado,urbana,monolingue,doble,diario(regular),guatemala oriente
00-10-8940-46,01-503,ciudad capital,zona 10,centro educativo superacion 'galileo',2a. av. 10-43,22053215,nancy carolina navas gonzález,ericka briseida milian cante,privado,urbana,monolingue,matutina,diario(regular),guatemala oriente
00-11-0008-46,01-209,ciudad capital,zona 11,colegio educacion en linea,8a. avenida 21-83,30193053,miriam del carmen orozco hernandez,carmen mercedes archila suy,privado,urbana,monolingue,doble,a distancia,guatemala sur
00-11-0010-46,01-210,ciudad capital,zona 11,tecnico en mecanica automotriz,"22 calle, 7-81",30477521,diniz oralia morales muñoz,yolanda noj tuquer,privado,urbana,monolingue,matutina,diario(regular),guatemala sur
00-11-0012-46,01-209,ciudad capital,zona 11,instituto industrial central general lazaro chacon gonzalez,"8a. avenida 31-02, colonia las charcas",22345703,miriam del carmen orozco hernandez,edgar enrique zamora espinoza,oficial,urbana,monolingue,vespertina,diario(regular),guatemala sur
00-11-0016-46,01-641,ciudad capital,zona 11,"centro especializado de formacion para adultos, cefa","35 avenida, 0-45, colonia toledo",24964444,milton alonso alvarez fuentes,lesvia liliana chacate ticurú,privado,urbana,monolingue,doble,fin de semana,guatemala sur
00-11-0019-46,01-210,ciudad capital,zona 11,colegio panamericano no. 6,"35 avenida 0-45, plaza helvetia",24964444,diniz oralia morales muñoz,lesvia liliana chacate ticurú,privado,urbana,monolingue,matutina,diario(regular),guatemala sur
00-11-0036-46,01-210,ciudad capital,zona 11,colegio panamericano no. 6,"35 avenida 0-45, plaza helvetia",24964444,diniz oralia morales muñoz,lesvia liliana chacate ticurú,privado,urbana,monolingue,matutina,diario(regular),guatemala sur
00-11-0044-46,01-209,ciudad capital,zona 11,"colegio tecnológico americano ""ameritec""","39 calle 10-91, las charcas, avenida final",23242800,miriam del carmen orozco hernandez,maría andrea ruíz herrera,privado,urbana,monolingue,matutina,diario(regular),guatemala sur
00-11-0068-46,01-640,ciudad capital,zona 11,ceex-fort lic. eliseo daniel alvarez natareno,51 calle 4-96 colonia castañas zona 11,41206441,eliseo daniel alvarez natareno,luis alfredo rojas rojas,oficial,urbana,monolingue,doble,a distancia,guatemala sur
00-11-0071-46,01-210,ciudad capital,zona 11,colegio panamericano no. 6,"35a. avenida 0-45, plaza helvetia",45655822,diniz oralia morales muñoz,lesvia liliana chacate ticurú,privado,urbana,monolingue,matutina,virtual a distancia,guatemala sur
00-11-0076-46,01-210,ciudad capital,zona 11,colegio panamericano no. 6,"35a. avenida 0-45, plaza helvetia",56874884,diniz oralia morales muñoz,lesvia liliana chacate ticurú,privado,urbana,monolingue,matutina,virtual a distancia,guatemala sur
00-11-0078-46,01-641,ciudad capital,zona 11,"instituto particular mixto nocturno ""lic. emilio arenales catalán""",2a. avenida 4-21,24723222,milton alonso alvarez fuentes,silvia patricia catalan sanchez,privado,urbana,monolingue,sin jornada,semipresencial (fin de semana),guatemala sur
00-11-0080-46,01-209,ciudad capital,zona 11,colegio educacion en linea,8a. avenida 21-83,30193053,miriam del carmen orozco hernandez,carmen mercedes archila suy,privado,urbana,monolingue,sin jornada,a distancia,guatemala sur
00-11-0082-46,01-641,ciudad capital,zona 11,"centro especializado de formacion para adultos, cefa","35 avenida, 0-45, colonia toledo",56874884,milton alonso alvarez fuentes,lesvia liliana chacate ticurú,privado,urbana,monolingue,sin jornada,semipresencial (fin de semana),guatemala sur
00-11-0085-46,01-209,ciudad capital,zona 11,"colegio tecnológico americano ""ameritec""","39a. calle 10-91, las charcas",23242800,miriam del carmen orozco hernandez,maría andrea ruíz herrera,privado,urbana,monolingue,matutina,semipresencial,guatemala sur
00-11-0088-46,01-209,ciudad capital,zona 11,"colegio tecnológico americano ""ameritec""","39a. calle 10-91, las charcas",23242800,miriam del carmen orozco hernandez,maría andrea ruíz herrera,privado,urbana,monolingue,matutina,virtual a distancia,guatemala sur
00-11-0091-46,01-640,ciudad capital,zona 11,"""ceex - secretaria de bienestar social de la presidencia de la república"", sede colonia las charcas",32a. calle 9-34,42209306,eliseo daniel alvarez natareno,susan gloriana salazar figueroa,privado,urbana,monolingue,doble,semipresencial,guatemala sur
00-11-0097-46,01-641,ciudad capital,zona 11,colegio crecemos+,"30 avenida 9-96 zona 11 guatemala, guatemala",25093547,milton alonso alvarez fuentes,karla noemí alvarez flores,privado,urbana,monolingue,sin jornada,a distancia,guatemala sur
00-11-0847-46,01-209,ciudad capital,zona 11,"colegio mixto bilingue ""el prado""",28 calle 7-58,22046444,miriam del carmen orozco hernandez,josé daniel garcía godoy,privado,urbana,monolingue,matutina,diario(regular),guatemala sur
00-11-0852-46,01-209,ciudad capital,zona 11,centro escolar 'el roble',11 ave. sur final colonia las charcas,23877000,miriam del carmen orozco hernandez,carlos leonel chiroy santos,privado,urbana,monolingue,matutina,diario(regular),guatemala sur
00-11-0853-46,01-209,ciudad capital,zona 11,"centro escolar ""campoalegre""",35 calle y 12 ave. final,23803900,miriam del carmen orozco hernandez,angela maría martínez ortíz,privado,urbana,monolingue,matutina,diario(regular),guatemala sur
00-11-0854-46,01-209,ciudad capital,zona 11,colegio aleman de guatemala,"diagonal 21, 19-20",22683333,miriam del carmen orozco hernandez,eswin noe rosales lópez,privado,urbana,monolingue,matutina,diario(regular),guatemala sur
00-11-0856-46,01-209,ciudad capital,zona 11,colegio mixto capouilliez,30 a. 7-77 y 8-48 zona 11,59180175,miriam del carmen orozco hernandez,sandra del carmen mérida mencos,privado,urbana,monolingue,matutina,diario(regular),guatemala sur
00-11-0857-46,01-209,ciudad capital,zona 11,colegio italiano de guatemala,calzada roosevelt 35-83,24394784,miriam del carmen orozco hernandez,carlos ernesto ochoa salguero,privado,urbana,monolingue,matutina,diario(regular),guatemala sur
00-11-0861-46,01-209,ciudad capital,zona 11,"instituto particular mixto nocturno ""lic. emilio arenales catalán""",2a ave. 4-21 zona 11,40900292,miriam del carmen orozco hernandez,silvia patricia catalan sanchez,privado,urbana,monolingue,vespertina,diario(regular),guatemala sur
00-11-2272-46,01-209,ciudad capital,zona 11,colegio san jorge centro educativo de desarrollo individual,9a calle b 22-84 residenciales san jorge,24736913,miriam del carmen orozco hernandez,dina senaida tiu ramírez,privado,urbana,monolingue,matutina,diario(regular),guatemala sur
00-11-2803-46,01-209,ciudad capital,zona 11,colegio bilingue monte americano,18 ave 9-36 colonia miraflores,24728863,miriam del carmen orozco hernandez,claudia magdalena castañaza,privado,urbana,monolingue,matutina,diario(regular),guatemala sur
00-11-8254-46,01-209,ciudad capital,zona 11,"instituto particular mixto nocturno ""lic. emilio arenales catalán""",2a. avenida 4-41,50007522,miriam del carmen orozco hernandez,silvia patricia catalan sanchez,privado,urbana,monolingue,matutina,diario(regular),guatemala sur
00-11-8429-46,01-209,ciudad capital,zona 11,colegio santa teresita,22 calle 13-31,24933232,miriam del carmen orozco hernandez,violeta del alba navarro orozco,privado,urbana,monolingue,matutina,diario(regular),guatemala sur
00-11-8547-46,01-209,ciudad capital,zona 11,colegio mixto euro americano,17a. avenida 26-46 colonia lascharcas,30476028,miriam del carmen orozco hernandez,luisa ileana pellecer cruz,privado,urbana,monolingue,matutina,diario(regular),guatemala sur
00-11-9633-46,01-209,ciudad capital,zona 11,colegio italiano de guatemala,calzada roosevelt 35-83,24394784,miriam del carmen orozco hernandez,carlos ernesto ochoa salguero,privado,urbana,monolingue,doble,diario(regular),guatemala sur
00-12-0031-46,01-211,ciudad capital,zona 12,liceo educativo maya b,"4av. 15-08, colonia la reformita",24745452,adriana fabiola bolaños estrada,xiomara sucely garcia olivarez,privado,urbana,monolingue,vespertina,diario(regular),guatemala sur
00-12-0044-46,01-210,ciudad capital,zona 12,colegio de informatica imb-pc no. 2,avenida petapa 30-64,23043211,diniz oralia morales muñoz,brenda felicita bobadilla roca,privado,urbana,monolingue,doble,diario(regular),guatemala sur
00-12-0048-46,01-211,ciudad capital,zona 12,liceo canadiense sociedad anonima,"diagonal 19, avenida petapa, 40-54",23750070,adriana fabiola bolaños estrada,rosaura gudiel rosales,privado,urbana,monolingue,matutina,diario(regular),guatemala sur
00-12-0049-46,01-211,ciudad capital,zona 12,liceo canadiense sociedad anonima,"diagonal 19, avenida petapa, 40-54",23750070,adriana fabiola bolaños estrada,rosaura gudiel rosales,privado,urbana,monolingue,vespertina,diario(regular),guatemala sur
00-12-0051-46,01-641,ciudad capital,zona 12,liceo canadiense sociedad anonima,"diagonal 19, avenida petapa, 40-54",23750070,milton alonso alvarez fuentes,rosaura gudiel rosales,privado,urbana,monolingue,doble,fin de semana,guatemala sur
00-12-0052-46,01-641,ciudad capital,zona 12,liceo canadiense sociedad anonima,"diagonal 19, avenida petapa, 40-54",23750070,milton alonso alvarez fuentes,rosaura gudiel rosales,privado,urbana,monolingue,doble,fin de semana,guatemala sur
00-12-0055-46,01-211,ciudad capital,zona 12,liceo canadiense sociedad anonima,"diagonal 19, avenida petapa, 40-54",23750070,adriana fabiola bolaños estrada,isabel cristina balcazar vasquez,privado,urbana,monolingue,matutina,diario(regular),guatemala sur
00-12-0056-46,01-211,ciudad capital,zona 12,liceo canadiense sociedad anonima,"diagonal 19, avenida petapa, 40-54",23750070,adriana fabiola bolaños estrada,isabel cristina balcazar vasquez,privado,urbana,monolingue,vespertina,diario(regular),guatemala sur
00-12-0058-46,01-210,ciudad capital,zona 12,colegio panamericano no. 3,45 calle 19-05 zona 12 guatemala,24420778,diniz oralia morales muñoz,luisa fernanda fajardo marmol,privado,urbana,monolingue,matutina,diario(regular),guatemala sur
00-12-0060-46,01-211,ciudad capital,zona 12,liceo canadiense sociedad anonima,"diagonal 19, avenida petapa, 40-54",23750070,adriana fabiola bolaños estrada,rosaura gudiel rosales,privado,urbana,monolingue,doble,diario(regular),guatemala sur
00-12-0062-46,01-210,ciudad capital,zona 12,instituto la escuela en su casa,"21 avenida 33-58, colonia santa elisa",24760053,diniz oralia morales muñoz,fausto césar barrientos cano,privado,urbana,monolingue,matutina,diario(regular),guatemala sur
